run_name	model	fold	feature	importance
donor_scvi_full_latent	linear_svm	1	scvi_z19	1.2658950218230776
donor_scvi_full_latent	linear_svm	1	scvi_z0	0.8097526238484241
donor_scvi_full_latent	linear_svm	1	scvi_z9	0.7994392298188615
donor_scvi_full_latent	linear_svm	1	scvi_z10	0.6566122779096252
donor_scvi_full_latent	linear_svm	1	scvi_z5	0.6380353014723636
donor_scvi_full_latent	linear_svm	1	scvi_z3	0.6061076253526405
donor_scvi_full_latent	linear_svm	1	scvi_z6	0.42952542126259813
donor_scvi_full_latent	linear_svm	1	scvi_z17	0.407658694468127
donor_scvi_full_latent	linear_svm	1	scvi_z4	0.3847026485148391
donor_scvi_full_latent	linear_svm	1	scvi_z2	0.3348005826078815
donor_scvi_full_latent	linear_svm	1	scvi_z14	0.21903890809925505
donor_scvi_full_latent	linear_svm	1	scvi_z11	0.17906102936315144
donor_scvi_full_latent	linear_svm	1	scvi_z18	0.11964757017052607
donor_scvi_full_latent	linear_svm	1	scvi_z1	0.11609740341798634
donor_scvi_full_latent	linear_svm	1	scvi_z7	0.1061301303536174
donor_scvi_full_latent	linear_svm	1	scvi_z13	0.07401938676523187
donor_scvi_full_latent	linear_svm	1	scvi_z8	0.0702498257451656
donor_scvi_full_latent	linear_svm	1	scvi_z15	0.06890048845576674
donor_scvi_full_latent	linear_svm	1	scvi_z16	0.06307310090238538
donor_scvi_full_latent	linear_svm	1	scvi_z12	0.01857553912569304
donor_scvi_full_latent	xgb	1	scvi_z0	0.16303172707557678
donor_scvi_full_latent	xgb	1	scvi_z13	0.10750013589859009
donor_scvi_full_latent	xgb	1	scvi_z8	0.08836697041988373
donor_scvi_full_latent	xgb	1	scvi_z5	0.07983136177062988
donor_scvi_full_latent	xgb	1	scvi_z15	0.06677895784378052
donor_scvi_full_latent	xgb	1	scvi_z19	0.06441261619329453
donor_scvi_full_latent	xgb	1	scvi_z11	0.05183577537536621
donor_scvi_full_latent	xgb	1	scvi_z9	0.04664205387234688
donor_scvi_full_latent	xgb	1	scvi_z6	0.045734163373708725
donor_scvi_full_latent	xgb	1	scvi_z7	0.045009005814790726
donor_scvi_full_latent	xgb	1	scvi_z16	0.042942218482494354
donor_scvi_full_latent	xgb	1	scvi_z18	0.03896930068731308
donor_scvi_full_latent	xgb	1	scvi_z10	0.03816469758749008
donor_scvi_full_latent	xgb	1	scvi_z17	0.03721560537815094
donor_scvi_full_latent	xgb	1	scvi_z3	0.03236916661262512
donor_scvi_full_latent	xgb	1	scvi_z2	0.020466240122914314
donor_scvi_full_latent	xgb	1	scvi_z12	0.015931468456983566
donor_scvi_full_latent	xgb	1	scvi_z14	0.009205849841237068
donor_scvi_full_latent	xgb	1	scvi_z1	0.005592802539467812
donor_scvi_full_latent	xgb	1	scvi_z4	0.0
donor_scvi_full_latent	logreg	2	scvi_z0	0.8278328613567294
donor_scvi_full_latent	logreg	2	scvi_z5	0.8167036100380008
donor_scvi_full_latent	logreg	2	scvi_z12	0.6969994997190726
donor_scvi_full_latent	logreg	2	scvi_z9	0.6759690610939777
donor_scvi_full_latent	logreg	2	scvi_z6	0.6579182578435423
donor_scvi_full_latent	logreg	2	scvi_z15	0.45410464614373774
donor_scvi_full_latent	logreg	2	scvi_z1	0.3661309035971003
donor_scvi_full_latent	logreg	2	scvi_z7	0.35985470659837265
donor_scvi_full_latent	logreg	2	scvi_z10	0.30152600909034094
donor_scvi_full_latent	logreg	2	scvi_z2	0.2938757829040477
donor_scvi_full_latent	logreg	2	scvi_z3	0.29022760547369353
donor_scvi_full_latent	logreg	2	scvi_z18	0.28016565147920924
donor_scvi_full_latent	logreg	2	scvi_z16	0.1733697600530769
donor_scvi_full_latent	logreg	2	scvi_z13	0.15643384521858328
donor_scvi_full_latent	logreg	2	scvi_z11	0.10916256366184486
donor_scvi_full_latent	logreg	2	scvi_z17	0.0425498486617242
donor_scvi_full_latent	logreg	2	scvi_z19	0.04202680455173472
donor_scvi_full_latent	logreg	2	scvi_z14	0.02853143513455786
donor_scvi_full_latent	logreg	2	scvi_z8	0.026228748452598753
donor_scvi_full_latent	logreg	2	scvi_z4	0.0025953059957869104
donor_scvi_full_latent	linear_svm	2	scvi_z0	0.7367780814596144
donor_scvi_full_latent	linear_svm	2	scvi_z5	0.6214221424621095
donor_scvi_full_latent	linear_svm	2	scvi_z6	0.4928935601470844
donor_scvi_full_latent	linear_svm	2	scvi_z13	0.4244543899161341
donor_scvi_full_latent	linear_svm	2	scvi_z15	0.4165479769324549
donor_scvi_full_latent	linear_svm	2	scvi_z9	0.3530638372478676
donor_scvi_full_latent	linear_svm	2	scvi_z12	0.3161739563223263
donor_scvi_full_latent	linear_svm	2	scvi_z7	0.29849317786202745
donor_scvi_full_latent	linear_svm	2	scvi_z17	0.28160466970616005
donor_scvi_full_latent	linear_svm	2	scvi_z3	0.27280704360091407
donor_scvi_full_latent	linear_svm	2	scvi_z14	0.26888781900850156
donor_scvi_full_latent	linear_svm	2	scvi_z10	0.23996096514001297
donor_scvi_full_latent	linear_svm	2	scvi_z1	0.2388141766568539
donor_scvi_full_latent	linear_svm	2	scvi_z19	0.21982726791355844
donor_scvi_full_latent	linear_svm	2	scvi_z18	0.18236278726921734
donor_scvi_full_latent	linear_svm	2	scvi_z2	0.1371532025196318
donor_scvi_full_latent	linear_svm	2	scvi_z11	0.12018803521875498
donor_scvi_full_latent	linear_svm	2	scvi_z4	0.04755945727965122
donor_scvi_full_latent	linear_svm	2	scvi_z8	0.009537581183498123
donor_scvi_full_latent	linear_svm	2	scvi_z16	0.008106417779455755
donor_scvi_full_latent	xgb	2	scvi_z16	0.2514154613018036
donor_scvi_full_latent	xgb	2	scvi_z0	0.23125708103179932
donor_scvi_full_latent	xgb	2	scvi_z5	0.1699751764535904
donor_scvi_full_latent	xgb	2	scvi_z9	0.12711957097053528
donor_scvi_full_latent	xgb	2	scvi_z6	0.11354672908782959
donor_scvi_full_latent	xgb	2	scvi_z12	0.07096017897129059
donor_scvi_full_latent	xgb	2	scvi_z4	0.025481421500444412
donor_scvi_full_latent	xgb	2	scvi_z15	0.009642897173762321
donor_scvi_full_latent	xgb	2	scvi_z8	0.0006014721002429724
donor_scvi_full_latent	xgb	2	scvi_z7	0.0
donor_scvi_full_latent	xgb	2	scvi_z2	0.0
donor_scvi_full_latent	xgb	2	scvi_z1	0.0
donor_scvi_full_latent	xgb	2	scvi_z11	0.0
donor_scvi_full_latent	xgb	2	scvi_z10	0.0
donor_scvi_full_latent	xgb	2	scvi_z13	0.0
donor_scvi_full_latent	xgb	2	scvi_z3	0.0
donor_scvi_full_latent	xgb	2	scvi_z14	0.0
donor_scvi_full_latent	xgb	2	scvi_z17	0.0
donor_scvi_full_latent	xgb	2	scvi_z18	0.0
donor_scvi_full_latent	xgb	2	scvi_z19	0.0
donor_scvi_full_latent	logreg	3	scvi_z10	0.9002488042127151
donor_scvi_full_latent	logreg	3	scvi_z19	0.8918731656530908
donor_scvi_full_latent	logreg	3	scvi_z5	0.8488373629912044
donor_scvi_full_latent	logreg	3	scvi_z6	0.7305509390293795
donor_scvi_full_latent	logreg	3	scvi_z9	0.7072777404064101
donor_scvi_full_latent	logreg	3	scvi_z3	0.5741362880530142
donor_scvi_full_latent	logreg	3	scvi_z0	0.4408750979360237
donor_scvi_full_latent	logreg	3	scvi_z17	0.4065764325366372
donor_scvi_full_latent	logreg	3	scvi_z14	0.37433606151288634
donor_scvi_full_latent	logreg	3	scvi_z18	0.3498708248585693
donor_scvi_full_latent	logreg	3	scvi_z12	0.3162058994579364
donor_scvi_full_latent	logreg	3	scvi_z13	0.24404074267265344
donor_scvi_full_latent	logreg	3	scvi_z4	0.2081291547404095
donor_scvi_full_latent	logreg	3	scvi_z7	0.19605238389038823
donor_scvi_full_latent	logreg	3	scvi_z16	0.19574879353014926
donor_scvi_full_latent	logreg	3	scvi_z8	0.15305904442698207
donor_scvi_full_latent	logreg	3	scvi_z15	0.06165391284016033
donor_scvi_full_latent	logreg	3	scvi_z11	0.05423341958940629
donor_scvi_full_latent	logreg	3	scvi_z1	0.026934597101333228
donor_scvi_full_latent	logreg	3	scvi_z2	0.014520200500051412
donor_scvi_full_latent	linear_svm	3	scvi_z19	1.1542247851619938
donor_scvi_full_latent	linear_svm	3	scvi_z10	0.9086036964651748
donor_scvi_full_latent	linear_svm	3	scvi_z5	0.8217516128418179
donor_scvi_full_latent	linear_svm	3	scvi_z0	0.7530752239613281
donor_scvi_full_latent	linear_svm	3	scvi_z3	0.6845073439795175
donor_scvi_full_latent	linear_svm	3	scvi_z9	0.6703490755713506
donor_scvi_full_latent	linear_svm	3	scvi_z6	0.6543283751933814
donor_scvi_full_latent	linear_svm	3	scvi_z7	0.4554463384048746
donor_scvi_full_latent	linear_svm	3	scvi_z15	0.4365809568786293
donor_scvi_full_latent	linear_svm	3	scvi_z13	0.4012658546697323
donor_scvi_full_latent	linear_svm	3	scvi_z14	0.3651977583982235
donor_scvi_full_latent	linear_svm	3	scvi_z12	0.3644764377040193
donor_scvi_full_latent	linear_svm	3	scvi_z4	0.21696691970730742
donor_scvi_full_latent	linear_svm	3	scvi_z18	0.1551588024563783
